(23, 565, 36)
(23, 569, 14)
(30, 1005, 36)
(10, 1915, 1)
(11, 155, 1)
(11, 1799, 16)
(11, 160, 18)
(8, 712, 40)
(35, 1444, 53)
(33, 1332, 1)
(28, 763, 43)
(36, 1221, 13)
(31, 1020, 1)
(2, 1546, 1)
(12, 341, 25)
(13, 1206, 1)
(8, 712, 1)
(32, 1109, 29)
(28, 776, 1)
(15, 856, 47)
(21, 510, 28)
(9, 118, 14)
(5, 33, 8)
(4, 1675, 1)
(6, 1292, 1)
(23, 553, 1)
(30, 988, 1)
(8, 735, 39)
(32, 1077, 1)
(32, 1106, 54)
(29, 908, 1)
(28, 756, 1)
(28, 803, 43)
(28, 757, 43)
(15, 877, 46)
(21, 1903, 1)
(14, 194, 21)
(12, 392, 17)
(12, 370, 27)
(5, 1541, 6)
(7, 308, 23)
(23, 560, 1)
(23, 1667, 34)
(11, 183, 18)
(11, 1580, 18)
(25, 1416, 21)
(8, 720, 1)
(27, 653, 1)
(32, 1094, 1)
(15, 833, 1)
(7, 276, 1)
(6, 1305, 52)
(23, 568, 35)
(11, 154, 1)
(11, 1569, 1)
(11, 1802, 19)
(16, 1181, 21)
(25, 1409, 54)
(33, 1346, 1)
(27, 644, 1)
(27, 661, 25)
(32, 1082, 1)
(24, 939, 1)
(24, 946, 12)
(15, 875, 5)
(14, 210, 1)
(14, 203, 1)
(14, 208, 1)
(14, 219, 20)
(10, 525, 1)
(11, 129, 1)
(16, 1162, 1)
(35, 1427, 1)
(32, 1104, 29)
(24, 954, 49)
(28, 780, 45)
(28, 804, 44)
(15, 867, 28)
(15, 887, 46)
(15, 852, 47)
(14, 241, 20)
(14, 208, 20)
(14, 231, 20)
(2, 1552, 1)
(12, 362, 25)
(12, 358, 19)
(12, 376, 19)
(26, 1477, 1)
(13, 1211, 9)
(5, 50, 1)
(4, 639, 38)
(22, 590, 1)
(11, 1781, 16)
(8, 712, 39)
(32, 1059, 1)
(32, 1109, 51)
(28, 822, 43)
(9, 96, 12)
(2, 1755, 4)
(12, 334, 25)
(12, 379, 26)
(26, 1497, 11)
(11, 1574, 16)
(33, 1318, 54)
(33, 1326, 51)
(28, 749, 1)
(28, 811, 44)
(15, 893, 25)
(15, 870, 48)
(14, 222, 22)
(2, 1551, 1)
(12, 1856, 25)
(26, 1492, 1)
(4, 636, 1)
(4, 623, 38)
(6, 1311, 9)
(23, 565, 1)
(30, 988, 24)
(30, 1001, 36)
(11, 1769, 1)
(11, 135, 18)
(16, 1182, 21)
(16, 1181, 34)
(25, 1416, 35)
(35, 1423, 1)
(27, 1947, 1)
(27, 660, 1)
(32, 1114, 51)
(24, 957, 12)
(29, 904, 19)
(28, 785, 41)
(36, 1226, 13)
(15, 837, 1)
(21, 508, 14)
(14, 245, 20)
(12, 321, 27)
(12, 389, 19)
(12, 1854, 26)
(5, 60, 8)
(7, 312, 24)
(22, 594, 37)
(11, 1777, 1)
(11, 137, 18)
(11, 176, 19)
(25, 1407, 54)
(8, 708, 1)
(33, 1316, 1)
(33, 1383, 54)
(27, 644, 25)
(28, 769, 1)
(28, 781, 43)
(28, 777, 42)
(15, 1707, 5)
(15, 871, 28)
(15, 875, 46)
(15, 880, 47)
(14, 1590, 1)
(14, 203, 20)
(14, 249, 20)
(14, 237, 19)
(9, 115, 13)
(2, 87, 1)
(12, 397, 25)
(12, 339, 25)
(7, 259, 1)
(3, 1889, 9)
(23, 570, 33)
(23, 560, 36)
(23, 552, 14)
(10, 545, 24)
(19, 443, 30)
(11, 141, 1)
(25, 1389, 54)
(33, 1358, 1)
(33, 1376, 51)
(27, 661, 1)
(32, 1057, 1)
(32, 1087, 1)
(24, 941, 49)
(28, 777, 1)
(15, 1710, 25)
(21, 510, 15)
(14, 196, 1)
(14, 240, 20)
(31, 1046, 52)
(12, 348, 1)
(12, 399, 27)
(5, 28, 1)
(5, 32, 1)
(7, 300, 1)
(7, 300, 24)
(20, 974, 1)
(23, 570, 1)
(11, 134, 16)
(11, 177, 9)
(11, 184, 19)
(11, 1587, 19)
(16, 1177, 22)
(35, 1423, 53)
(33, 1342, 1)
(27, 655, 13)
(32, 1078, 1)
(29, 900, 1)
(28, 778, 44)
(14, 201, 22)
(5, 53, 1)
(7, 295, 1)
(4, 1683, 38)
(22, 600, 35)
(23, 1935, 36)
(23, 562, 14)
(11, 1572, 9)
(11, 1796, 18)
(16, 1195, 34)
(25, 1394, 54)
(33, 1382, 54)
(32, 1076, 1)
(24, 947, 1)
(24, 962, 49)
(28, 761, 1)
(21, 1654, 1)
(14, 223, 1)
(31, 1017, 52)
(12, 370, 1)
(12, 380, 17)
(7, 264, 1)
(23, 588, 34)
(11, 164, 9)
(11, 1572, 18)
(35, 1444, 24)
(33, 1355, 1)
(27, 671, 13)
(32, 1120, 51)
(32, 1110, 29)
(28, 812, 45)
(28, 817, 45)
(36, 1221, 1)
(36, 1215, 13)
(21, 490, 33)
(12, 323, 1)
(12, 334, 17)
(12, 351, 25)
(37, 1449, 1)
(10, 532, 1)
(11, 1570, 1)
(11, 123, 1)
(11, 188, 17)
(11, 1575, 9)
(11, 133, 18)
(11, 180, 18)
(16, 1191, 33)
(25, 1405, 27)
(27, 672, 14)
(32, 1064, 1)
(32, 1054, 54)
(15, 843, 1)
(15, 841, 1)
(21, 509, 33)
(14, 216, 1)
(31, 1044, 52)
(2, 76, 1)
(26, 1479, 1)
(4, 1678, 4)
(17, 1257, 31)
(22, 617, 17)
(10, 519, 1)
(10, 527, 1)
(11, 1566, 9)
(25, 1408, 1)
(25, 1415, 21)
(27, 675, 14)
(27, 657, 14)
(32, 1084, 1)
(24, 935, 1)
(28, 790, 42)
(15, 871, 21)
(2, 83, 1)
(2, 1756, 4)
(12, 377, 19)
(12, 379, 19)
(12, 388, 19)
(10, 542, 17)
(11, 137, 1)
(16, 1156, 1)
(16, 1176, 19)
(25, 1395, 1)
(25, 1408, 11)
(33, 1329, 1)
(33, 1370, 54)
(33, 1378, 51)
(27, 665, 13)
(32, 1060, 1)
(24, 944, 1)
(24, 953, 50)
(28, 780, 1)
(15, 838, 1)
(21, 515, 33)
(14, 212, 19)
(2, 91, 4)
(12, 342, 1)
(12, 1612, 17)
(5, 1740, 1)
(7, 1601, 11)
(17, 1282, 25)
(22, 597, 17)
(10, 538, 1)
(11, 186, 16)
(11, 156, 18)
(11, 180, 19)
(25, 1387, 1)
(8, 717, 1)
(8, 734, 39)
(32, 1099, 1)
(32, 1116, 51)
(24, 958, 11)
(28, 790, 6)
(28, 821, 44)
(15, 884, 21)
(14, 252, 21)
(31, 1035, 53)
(12, 358, 1)
(12, 345, 1)
(12, 348, 28)
(7, 257, 1)
(37, 1457, 1)
(10, 1917, 1)
(10, 544, 23)
(11, 143, 1)
(11, 175, 18)
(16, 1188, 33)
(16, 1188, 34)
(25, 1402, 1)
(8, 694, 1)
(8, 706, 1)
(35, 1435, 1)
(28, 796, 42)
(15, 832, 46)
(15, 883, 48)
(21, 1912, 33)
(14, 204, 1)
(9, 115, 12)
(9, 1764, 14)
(12, 324, 1)
(26, 1466, 1)
(26, 1481, 1)
(3, 464, 1)
(4, 1679, 4)
(22, 601, 1)
(11, 124, 9)
(11, 158, 19)
(16, 1159, 1)
(16, 1161, 1)
(8, 684, 1)
(33, 1351, 1)
(33, 1331, 1)
(33, 1316, 29)
(27, 642, 1)
(27, 662, 1)
(29, 907, 41)
(28, 808, 41)
(28, 787, 41)
(15, 843, 5)
(14, 237, 22)
(5, 62, 7)
(5, 63, 8)
(20, 970, 1)
(22, 618, 35)
(11, 132, 1)
(11, 1773, 1)
(11, 134, 1)
(11, 187, 16)
(16, 1164, 1)
(8, 687, 1)
(29, 1713, 1)
(29, 916, 41)
(28, 763, 1)
(14, 1591, 22)
(14, 247, 20)
(31, 1042, 53)
(7, 1831, 24)
(10, 1933, 24)
(11, 1774, 1)
(11, 159, 18)
(27, 652, 25)
(28, 804, 41)
(15, 850, 5)
(15, 877, 5)
(21, 490, 32)
(14, 233, 19)
(2, 80, 1)
(12, 349, 1)
(12, 339, 28)
(23, 546, 34)
(11, 164, 1)
(25, 1411, 27)
(27, 648, 25)
(32, 1118, 38)
(24, 936, 1)
(24, 956, 12)
(29, 920, 19)
(29, 920, 44)
(28, 1698, 41)
(14, 220, 1)
(2, 74, 1)
(12, 359, 1)
(12, 374, 19)
(12, 403, 26)
(12, 399, 26)
(5, 29, 2)
(20, 965, 1)
(23, 568, 34)
(37, 1464, 10)
(10, 1924, 1)
(10, 1664, 24)
(19, 431, 21)
(16, 1176, 22)
(33, 1359, 1)
(27, 654, 14)
(29, 924, 41)
(28, 776, 41)
(28, 815, 45)
(36, 1215, 29)
(15, 856, 28)
(21, 509, 15)
(14, 204, 20)
(31, 1040, 38)
(9, 116, 13)
(12, 355, 25)
(11, 182, 9)
(16, 1179, 33)
(33, 1360, 29)
(32, 1119, 38)
(32, 1120, 38)
(32, 1072, 51)
(29, 928, 44)
(28, 1696, 43)
(28, 790, 43)
(36, 1216, 23)
(21, 1655, 33)
(21, 1909, 14)
(14, 199, 1)
(31, 1030, 1)
(12, 346, 1)
(12, 363, 1)
(12, 375, 1)
(12, 361, 25)
(12, 363, 25)
(26, 1468, 1)
(5, 43, 1)
(7, 1828, 24)
(4, 1682, 38)
(17, 1271, 25)
(6, 1290, 1)
(11, 174, 9)
(33, 1361, 1)
(33, 1384, 54)
(24, 954, 51)
(28, 743, 43)
(28, 782, 42)
(36, 1224, 3)
(15, 864, 1)
(21, 489, 1)
(21, 517, 33)
(14, 1808, 20)
(5, 61, 9)
(7, 1829, 24)
(4, 639, 15)
(23, 568, 36)
(10, 541, 1)
(16, 1172, 19)
(32, 1117, 51)
(24, 952, 49)
(36, 1213, 1)
(15, 850, 1)
(15, 834, 25)
(14, 213, 21)
(14, 242, 20)
(14, 207, 20)
(2, 69, 4)
(12, 1838, 1)
(12, 321, 25)
(12, 385, 19)
(5, 1534, 1)
(4, 1941, 1)
(17, 1264, 1)
(22, 611, 17)
(10, 523, 1)
(19, 438, 28)
(11, 1797, 16)
(11, 181, 9)
(16, 1192, 34)
(16, 1161, 19)
(33, 1350, 1)
(32, 1074, 1)
(32, 1102, 5)
(32, 1111, 29)
(28, 776, 45)
(14, 238, 19)
(12, 371, 1)
(5, 57, 1)
(5, 1541, 9)
(4, 631, 1)
(6, 1309, 9)
(22, 595, 17)
(11, 125, 1)
(11, 1795, 18)
(16, 1151, 1)
(33, 1371, 51)
(32, 1096, 1)
(32, 1063, 38)
(24, 942, 1)
(28, 746, 1)
(21, 480, 15)
(14, 224, 20)
(12, 334, 1)
(12, 351, 26)
(5, 1541, 8)
(7, 1821, 1)
(3, 1640, 1)
(3, 460, 1)
(4, 1682, 21)
(30, 995, 1)
(11, 156, 1)
(11, 1576, 9)
(8, 711, 1)
(35, 1429, 1)
(32, 1123, 54)
(28, 782, 41)
(28, 810, 41)
(36, 1228, 13)
(15, 889, 48)
(21, 506, 14)
(14, 242, 22)
(14, 205, 20)
(12, 382, 26)
(20, 975, 1)
(23, 551, 33)
(37, 1450, 1)
(10, 528, 1)
(11, 151, 1)
(11, 133, 17)
(16, 1193, 34)
(16, 1183, 34)
(25, 1399, 1)
(27, 646, 1)
(27, 668, 14)
(24, 961, 35)
(28, 741, 1)
(36, 1226, 21)
(15, 889, 25)
(14, 245, 22)
(14, 229, 19)
(31, 1021, 38)
(2, 66, 1)
(12, 322, 1)
(12, 328, 1)
(12, 382, 19)
(5, 1737, 1)
(5, 1542, 9)
(17, 1275, 35)
(6, 1308, 52)
(22, 616, 17)
(37, 1447, 1)
(10, 540, 1)
(11, 131, 1)
(11, 1584, 16)
(11, 177, 19)
(25, 1391, 1)
(8, 710, 14)
(33, 1315, 1)
(33, 1362, 1)
(33, 1375, 51)
(27, 647, 25)
(32, 1073, 1)
(24, 946, 1)
(21, 494, 1)
(21, 514, 32)
(14, 1597, 22)
(31, 1021, 1)
(31, 1035, 38)
(2, 73, 1)
(12, 1614, 25)
(12, 322, 19)
(7, 263, 1)
(4, 624, 1)
(30, 1004, 17)
(30, 1007, 17)
(11, 1580, 16)
(11, 1585, 16)
(11, 168, 9)
(11, 169, 9)
(16, 1180, 33)
(25, 1409, 1)
(25, 1418, 27)
(8, 680, 1)
(27, 1686, 25)
(24, 942, 51)
(29, 916, 19)
(28, 819, 43)
(28, 798, 6)
(15, 831, 1)
(15, 865, 46)
(15, 897, 48)
(14, 204, 21)
(2, 1757, 10)
(12, 340, 1)
(4, 1683, 21)
(37, 1462, 8)
(10, 522, 1)
(11, 185, 16)
(11, 145, 16)
(25, 1401, 1)
(25, 1394, 27)
(32, 1098, 51)
(24, 933, 1)
(28, 747, 45)
(15, 865, 48)
(31, 1016, 1)
(2, 1549, 1)
(26, 1482, 1)
(5, 58, 6)
(7, 306, 24)
(23, 569, 1)
(37, 1456, 1)
(11, 1565, 1)
(11, 163, 16)
(25, 1412, 32)
(35, 1442, 35)
(33, 1363, 29)
(27, 670, 13)
(32, 1068, 1)
(24, 932, 11)
(29, 927, 41)
(15, 882, 25)
(21, 1907, 1)
(21, 509, 28)
(14, 211, 1)
(14, 207, 22)
(12, 1854, 27)
(12, 1856, 27)
(5, 57, 6)
(7, 304, 11)
(22, 617, 35)
(23, 573, 35)
(25, 1413, 14)
(27, 667, 13)
(32, 1061, 1)
(32, 1112, 29)
(15, 830, 1)
(21, 494, 33)
(31, 1015, 52)
